Annee (0);jour (0);mois (0);dist ÌÊ la cÌ«te (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol ÌÊ bord; Kidnapping;blessÌ©es; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;new_type;newDescriptif;Guns;mousson;distance au port
2011.0;15.0;11.0;;BCD;15:49.1N;055:04.8E;Product Tanker;Panama;Steaming;Fired upon;8;8;;0;0;0;0;0;0;0418 utc steaming fired upon bw danube product tanker panama 43797 9365001 15:49.1n ‰ÛÒ 055:04.8e (se of salalah, oman), off somalia eight pirates in two skiffs chased the tanker underway. master raised alarm, and increased speed. all crew except the bridge team mustered in the citadel. the security team onboard fired flares as a warning towards the skiffs. the pirates fired upon the tanker and finally aborted the attempted attack and moved towards a mother vessel.;15.8169444444;55.0688888889;22.0;Tanker;0418 utc steaming fired upon bw danube product tanker panama 43797 9365001 15:49.1n ‰ÛÒ 055:04.8e (se of salalah, oman), off somalia eight pirates in two skiffs chased the tanker underway. master raised alarm, and increased speed. all crew except the bridge team mustered in the citadel. the security team onboard fired flares as a warning towards the skiffs. the pirates fired upon the tanker and finally aborted the attempted attack and moved towards a mother vessel.;0;0;168.394200754
2011.0;21.0;11.0;;BCD;04:03S;042:55E;Container;Panama;Steaming;Fired upon;6;6;;0;0;0;0;0;0;0536 utc steaming fired upon msc jeanne container panama 33113 7814826 04:03s ‰ÛÒ 042:55e (around 190 nm east of mombasa, kenya), off somalia six pirates in two skiffs armed with guns chased and fired upon the ship underway. master raised alarm, took anti-piracy measures and fired flares towards the skiffs resulting in the pirates aborting the attempted attack and moved away.;-4.05;42.9166666667;22.0;Other;0536 utc steaming fired upon msc jeanne container panama 33113 7814826 04:03s ‰ÛÒ 042:55e (around 190 nm east of mombasa, kenya), off somalia six pirates in two skiffs armed with guns chased and fired upon the ship underway. master raised alarm, took anti-piracy measures and fired flares towards the skiffs resulting in the pirates aborting the attempted attack and moved away.;1;0;362.742354153
2011.0;29.0;11.0;;BCD;15:02N;056:39E;Bulk Carrier;Malta;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0857 utc steaming fired upon christina iv bulk carrier malta 37831 9189770 15:02n ‰ÛÒ 056:39e (around 128 nm se of salalah, oman), off somalia armed pirates in a skiff approached and fired upon the ship underway. master raised alarm, carried out evasive manoeuvres and managed to evade the attack.;15.0333333333;56.65;22.0;Vehicle Carrier;0857 utc steaming fired upon christina iv bulk carrier malta 37831 9189770 15:02n ‰ÛÒ 056:39e (around 128 nm se of salalah, oman), off somalia armed pirates in a skiff approached and fired upon the ship underway. master raised alarm, carried out evasive manoeuvres and managed to evade the attack.;0;0;352.738500925
2011.0;4.0;12.0;;BCD;20:39N;060:00E;Bulk Carrier;Malta;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0915 utc steaming fired upon atlantica bulk carrier malta 28693 9216509 20:39n ‰ÛÒ 060:00e (70 nm east of masirah, oman), off somalia a bulk carrier underway was chased and fired upon by pirates. master took preventive measures and the onboard security team returned fire resulting in the pirates aborting and moving away.      africa (gulf of aden / red sea)  ref date time status type name of ship type/flag/grt/ imo number position narration;20.65;60.0;23.0;Vehicle Carrier;0915 utc steaming fired upon atlantica bulk carrier malta 28693 9216509 20:39n ‰ÛÒ 060:00e (70 nm east of masirah, oman), off somalia a bulk carrier underway was chased and fired upon by pirates. master took preventive measures and the onboard security team returned fire resulting in the pirates aborting and moving away.      africa (gulf of aden / red sea)  ref date time status type name of ship type/flag/grt/ imo number position narration;0;0;361.92220098
2011.0;1.0;1.0;;BCD;13:09N;048:49E;Chemical Tanker;United Kingdom;Steaming;Fired upon;6;6;;0;0;0;0;0;0;1321 utc steaming fired upon green park chemical tanker united kingdom 11590 9276262  13:09n ‰ÛÒ 048:49e, gulf of aden six pirates in a skiff chased, fired upon and attempted to board the tanker underway. due to evasive manoeuvres and effective anti piracy measures, the hijack was evaded.;13.15;48.8166666667;1.0;Tanker;1321 utc steaming fired upon green park chemical tanker united kingdom 11590 9276262  13:09n ‰ÛÒ 048:49e, gulf of aden six pirates in a skiff chased, fired upon and attempted to board the tanker underway. due to evasive manoeuvres and effective anti piracy measures, the hijack was evaded.;0;0;422.916633133
2011.0;10.0;1.0;;BCD;14:31N;042:29E;Bulk Carrier;Cyprus;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;2241 utc steaming fired upon orient crusader bulk carrier cyprus 63993 9464596 14:31n ‰ÛÒ 042:29e (31 nm ne of al hudaydah, yemen), red sea armed pirates in a skiff chased and fired upon the ship underway.  master increased speed, took evasive manoeuvres and managed to evade the attempted boarding.;14.5166666667;42.4833333333;1.0;Vehicle Carrier;2241 utc steaming fired upon orient crusader bulk carrier cyprus 63993 9464596 14:31n ‰ÛÒ 042:29e (31 nm ne of al hudaydah, yemen), red sea armed pirates in a skiff chased and fired upon the ship underway.  master increased speed, took evasive manoeuvres and managed to evade the attempted boarding.;0;0;59.8078783304
2011.0;12.0;1.0;;BCD;12:07N;045:25E;Offshore Supply Ship;France;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1330 lt steaming attempted bourbon hector offshore supply shipfrance 2321 9307449 12:07n ‰ÛÒ 045:25e, gulf of aden pirates in three skiffs doing 20 knots chased an offshore supply ship underway. the skiffs closed to around 0.2nm from the vessel and then aborted the attempt. the vessel had a french naval protection team onboard.;12.1166666667;45.4166666667;1.0;Offshore Exploitation;1330 lt steaming attempted bourbon hector offshore supply shipfrance 2321 9307449 12:07n ‰ÛÒ 045:25e, gulf of aden pirates in three skiffs doing 20 knots chased an offshore supply ship underway. the skiffs closed to around 0.2nm from the vessel and then aborted the attempt. the vessel had a french naval protection team onboard.;0;0;93.5815831494
2011.0;15.0;1.0;;BCD;12:41.7N;044:48.1E;Product Tanker;Yemen;Steaming;Attempted;2;2;;0;0;0;0;0;0;1800 utc steaming attempted rudeef gna product tanker yemen 2467 9002362 12:41.7n ‰ÛÒ 044:48.1e (around 3nm  sw of little aden island, yemen),  gulf of aden two pirates in a skiff approached the tanker underway. they came alongside and one of the pirates managed to secure the ladder to the ship‰Ûªs rail. security guards onboard fired warning shots towards the pirates resulting in the pirates aborting the attack.;12.6852777778;44.8002777778;2.0;Tanker;1800 utc steaming attempted rudeef gna product tanker yemen 2467 9002362 12:41.7n ‰ÛÒ 044:48.1e (around 3nm  sw of little aden island, yemen),  gulf of aden two pirates in a skiff approached the tanker underway. they came alongside and one of the pirates managed to secure the ladder to the ship‰Ûªs rail. security guards onboard fired warning shots towards the pirates resulting in the pirates aborting the attack.;0;0;20.4949401691
2011.0;20.0;1.0;;BCD;13:09.2N;049:14.6E;Chemical Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0305 utc steaming fired upon jbu oslo chemical tanker panama 19910 9420710 13:09.2n ‰ÛÒ 049:14.6e, gulf of aden pirates armed with guns, ladders and hooks in a skiff chased and fired upon the tanker underway with intent to hijack. the security team onboard retaliated by firing warning shots in the air. the pirates aborted the attack and moved towards another vessel.;13.1505555556;49.235;2.0;Tanker;0305 utc steaming fired upon jbu oslo chemical tanker panama 19910 9420710 13:09.2n ‰ÛÒ 049:14.6e, gulf of aden pirates armed with guns, ladders and hooks in a skiff chased and fired upon the tanker underway with intent to hijack. the security team onboard retaliated by firing warning shots in the air. the pirates aborted the attack and moved towards another vessel.;1;0;468.149102224
2011.0;1.0;2.0;;BCD;15:16.6N;054:35.8E;Tanker;Singapore;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1636 utc  steaming fired upon maersk phoenix tanker singapore 61764 9283291 15:16.6n ‰ÛÒ 054:35.8e (around 105 nm south of salalah, oman), gulf of aden pirates in two skiffs armed with machine guns chased and fired upon the tanker underway. master raised alarm, activated ssas alert and increased speed. the skiffs chased the tanker for some time and then backed off.;15.2683333333;54.5855555556;3.0;Tanker;1636 utc  steaming fired upon maersk phoenix tanker singapore 61764 9283291 15:16.6n ‰ÛÒ 054:35.8e (around 105 nm south of salalah, oman), gulf of aden pirates in two skiffs armed with machine guns chased and fired upon the tanker underway. master raised alarm, activated ssas alert and increased speed. the skiffs chased the tanker for some time and then backed off.;1;0;195.790499584
2011.0;10.0;2.0;;BCD;13:09.6N;043:06.5E;Bulk Carrier;Panama;Steaming;Attempted;6;6;;0;0;0;0;0;0;1440 utc steaming attempted cs daisy bulk carrier panama 32987 9446726 13:09.6n ‰ÛÒ 043:06.5e, bab el mandeb, red sea four skiffs chased the ship underway. d/o altered course and alerted the armed security team onboard who made themselves seen. warship contacted for assistance. the skiffs came close to 0.3nm and the duty lookout saw four to six pirates in each skiff armed with guns. the pirates observed the ship with binoculars and aborted the attempted attack upon noticing the armed security guards.;13.1516666667;43.1013888889;3.0;Vehicle Carrier;1440 utc steaming attempted cs daisy bulk carrier panama 32987 9446726 13:09.6n ‰ÛÒ 043:06.5e, bab el mandeb, red sea four skiffs chased the ship underway. d/o altered course and alerted the armed security team onboard who made themselves seen. warship contacted for assistance. the skiffs came close to 0.3nm and the duty lookout saw four to six pirates in each skiff armed with guns. the pirates observed the ship with binoculars and aborted the attempted attack upon noticing the armed security guards.;1;0;171.661723649
2011.0;19.0;2.0;;BCD;12:19N;044:06E;Bulk Carrier;Marshall Islands;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1416 utc steaming fired upon lopi z bulk carrier marshall islands 37457 9155004 12:19n ‰ÛÒ 044:06e, gulf of aden armed pirates in three wooden skiffs chased and fired upon the ship underway. ship raised alarm and took anti-piracy preventive measures resulting in the pirates aborting the attempted attack.;12.3166666667;44.1;4.0;Vehicle Carrier;1416 utc steaming fired upon lopi z bulk carrier marshall islands 37457 9155004 12:19n ‰ÛÒ 044:06e, gulf of aden armed pirates in three wooden skiffs chased and fired upon the ship underway. ship raised alarm and took anti-piracy preventive measures resulting in the pirates aborting the attempted attack.;0;0;106.114580074
2011.0;3.0;3.0;;BCD;15:23.2N;052:04.3E;General Cargo;Singapore;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0840 utc steaming fired upon brattingsborggeneral cargo singapore 9627 9488035 15:23.2n ‰ÛÒ052:04.3e, gulf of aden two skiffs with four pirates in each armed with automatic weapons approached and fired upon the ship underway. the security team embarked onboard returned fire and as a result the pirates aborted the attack. crew and ship are safe and the ship continued her passage.;15.3838888889;52.0675;5.0;Vehicle Carrier;0840 utc steaming fired upon brattingsborggeneral cargo singapore 9627 9488035 15:23.2n ‰ÛÒ052:04.3e, gulf of aden two skiffs with four pirates in each armed with automatic weapons approached and fired upon the ship underway. the security team embarked onboard returned fire and as a result the pirates aborted the attack. crew and ship are safe and the ship continued her passage.;1;0;271.080135062
2011.0;22.0;3.0;;BCD;13:10N;049:06E;Bulk Carrier;Marshall Islands;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1401 utc steaming fired upon avocet bulk carrier marshall islands 31135 9347944 13:10n ‰ÛÒ 049:06e, gulf of aden the ship was chased and fired upon by pirates in a skiff. security team onboard enforced anti piracy measures which prevented the pirates from boarding the ship.;13.1666666667;49.1;6.0;Vehicle Carrier;1401 utc steaming fired upon avocet bulk carrier marshall islands 31135 9347944 13:10n ‰ÛÒ 049:06e, gulf of aden the ship was chased and fired upon by pirates in a skiff. security team onboard enforced anti piracy measures which prevented the pirates from boarding the ship.;0;0;453.684412433
2011.0;29.0;3.0;;BCD;13:30.12N;047:30.23E;Tanker;Yemen;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0600 utc steaming fired upon rudeef gna tanker yemen 2467 9002362 13:30.12n ‰ÛÒ 047:30.23e, gulf of aden four pirates in a white coloured skiff chased the tanker underway. master heard shots being fired and the onboard security guards returned fire. the pirates managed to close in to around 50 meters from the tanker before aborting the attempted attack.;13.5033333333;47.5063888889;6.0;Tanker;0600 utc steaming fired upon rudeef gna tanker yemen 2467 9002362 13:30.12n ‰ÛÒ 047:30.23e, gulf of aden four pirates in a white coloured skiff chased the tanker underway. master heard shots being fired and the onboard security guards returned fire. the pirates managed to close in to around 50 meters from the tanker before aborting the attempted attack.;0;0;289.113288972
2011.0;1.0;4.0;;BCD;14:05N;051:43E;Chemical Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;1232 utc steaming fired upon fairchem filly chemical tanker panama 11638 9323077 14:05n ‰ÛÒ 051:43e, gulf of aden a tanker underway noticed a suspicious fishing vessel. after monitoring the vessel for some time it was observed that a skiff was launched which was seen heading directly for the tanker. alarm sounded and navies contacted. armed security team fired rocket flares in the direction of the approaching skiff. the pirates continued to approach the tanker and fired rpg and guns towards the tanker. the security team onboard returned fire and the pirates aborted the attack and moved towards their mother vessel. no injuries to crew and damages to the tanker.;14.0833333333;51.7166666667;7.0;Tanker;1232 utc steaming fired upon fairchem filly chemical tanker panama 11638 9323077 14:05n ‰ÛÒ 051:43e, gulf of aden a tanker underway noticed a suspicious fishing vessel. after monitoring the vessel for some time it was observed that a skiff was launched which was seen heading directly for the tanker. alarm sounded and navies contacted. armed security team fired rocket flares in the direction of the approaching skiff. the pirates continued to approach the tanker and fired rpg and guns towards the tanker. the security team onboard returned fire and the pirates aborted the attack and moved towards their mother vessel. no injuries to crew and damages to the tanker.;1;0;401.866112451
2011.0;2.0;4.0;;BCD;15:21.9N;051:59.3E;Bulk Carrier;Malta;Steaming;Attempted;3;3;;0;0;0;0;0;0;0745 utc steaming attempted lyulin bulk carrier malta 19906 9498248 15:21.9n ‰ÛÒ 051:59.3e (around 17 nm se of qishn, yemen), gulf of aden a skiff with three pirates onboard came within 10 meters of the ship underway. onboard security team fired warning shots and the skiff moved away.  small arms were sighted in the skiff.;15.3525;51.9841666667;7.0;Vehicle Carrier;0745 utc steaming attempted lyulin bulk carrier malta 19906 9498248 15:21.9n ‰ÛÒ 051:59.3e (around 17 nm se of qishn, yemen), gulf of aden a skiff with three pirates onboard came within 10 meters of the ship underway. onboard security team fired warning shots and the skiff moved away.  small arms were sighted in the skiff.;0;0;280.182571618
2011.0;10.0;4.0;;BCD;12:02N;045:08E;Chemical Tanker;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1115 utc steaming attempted north contender chemical tanker panama 11662 9352585 12:02n ‰ÛÒ 045:08e, gulf of aden while underway the tanker noticed one white and one blue skiff heading towards the tanker. four persons were seen in the white skiff and five persons in the blue skiff. crew alerted and armed security guards made themselves on the bridge wings. the skiffs approached to around 500 meters and the security team fired warning shots resulting in the skiffs moving away. the skiffs continued to follow the tanker for around 15 minutes before finally moving away.;12.0333333333;45.1333333333;7.0;Tanker;1115 utc steaming attempted north contender chemical tanker panama 11662 9352585 12:02n ‰ÛÒ 045:08e, gulf of aden while underway the tanker noticed one white and one blue skiff heading towards the tanker. four persons were seen in the white skiff and five persons in the blue skiff. crew alerted and armed security guards made themselves on the bridge wings. the skiffs approached to around 500 meters and the security team fired warning shots resulting in the skiffs moving away. the skiffs continued to follow the tanker for around 15 minutes before finally moving away.;0;0;89.3435761854
2011.0;11.0;4.0;;BCD;12:31N;043:38E;Passenger Ship;Bahamas;Steaming;Attempted;7;7;;0;0;0;0;0;1;1005 utc steaming attempted happy dolphin passenger ship bahamas 23287 8902333 12:31n ‰ÛÒ 043:38e, gulf of aden a passenger ship underway noticed a group of about 20 skiffs near the port bow at a distance of 3nm. five skiffs were seen to break out from this group and head towards the ship. at a distance of around 600-700 meters the armed security team noticed around five to seven pirates armed with rpg and guns were seen in each skiff and instructed all crew members to stay inside the ship. as the skiffs approached closer the security team fired warning shots and the skiffs moved away. at the same time three more skiffs approached the ship from the stbd side at a distance of 800 meters. the security team noticed arms onboard these skiffs and fired warning shots when the skiffs closed to a distance of 600‰ÛÒ300 meters. the pirates aborted the attempted attack and moved away. master informed a warship in the vicinity and all ships in the area via vhf ch. 16.;12.5166666667;43.6333333333;7.0;Other;1005 utc steaming attempted happy dolphin passenger ship bahamas 23287 8902333 12:31n ‰ÛÒ 043:38e, gulf of aden a passenger ship underway noticed a group of about 20 skiffs near the port bow at a distance of 3nm. five skiffs were seen to break out from this group and head towards the ship. at a distance of around 600-700 meters the armed security team noticed around five to seven pirates armed with rpg and guns were seen in each skiff and instructed all crew members to stay inside the ship. as the skiffs approached closer the security team fired warning shots and the skiffs moved away. at the same time three more skiffs approached the ship from the stbd side at a distance of 800 meters. the security team noticed arms onboard these skiffs and fired warning shots when the skiffs closed to a distance of 600‰ÛÒ300 meters. the pirates aborted the attempted attack and moved away. master informed a warship in the vicinity and all ships in the area via vhf ch. 16.;1;0;115.962390432
2011.0;12.0;4.0;;BCD;13:40N;049:56E;Product Tanker;Panama;Steaming;Fired upon;6;6;;0;0;0;0;0;1;1218 utc steaming fired upon saint ram product tanker panama 24248 9037056 13:40n ‰ÛÒ 049:56e, gulf of aden six pirates armed with rpg and guns in a skiff chased and fired upon the tanker underway with intent to hijack. master raised alarm. armed security team onboard the tanker exchanged fire with the skiff resulting in the skiff moving away.;13.6666666667;49.9333333333;7.0;Tanker;1218 utc steaming fired upon saint ram product tanker panama 24248 9037056 13:40n ‰ÛÒ 049:56e, gulf of aden six pirates armed with rpg and guns in a skiff chased and fired upon the tanker underway with intent to hijack. master raised alarm. armed security team onboard the tanker exchanged fire with the skiff resulting in the skiff moving away.;1;0;549.978463776
2011.0;12.0;4.0;;BCD;14:22N;042:36E;Bulk Carrier;Vietnam;Steaming;Attempted;5;5;;0;0;0;0;0;0;0430 utc steaming attempted vinaship pearl bulk carrier vietnam 14602 9114488 14:22n ‰ÛÒ 042:36e, red sea about five pirates in a skiff approached the ship underway. all crew went into the citadel while bridge team increased speed, took evasive manoeuvres, enforced anti piracy measures and contacted authorities. the skiff aborted the attempt to board.;14.3666666667;42.6;7.0;Vehicle Carrier;0430 utc steaming attempted vinaship pearl bulk carrier vietnam 14602 9114488 14:22n ‰ÛÒ 042:36e, red sea about five pirates in a skiff approached the ship underway. all crew went into the citadel while bridge team increased speed, took evasive manoeuvres, enforced anti piracy measures and contacted authorities. the skiff aborted the attempt to board.;0;0;62.8970887339
2011.0;22.0;4.0;;BCD;14:02N;042:51E;Container;Malta;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0600 utc steaming attempted msc dymphna container malta 36420 8608195 14:02n ‰ÛÒ 042:51e (around 6 nm of jabal zuqar islands, yemen), red sea duty lookout onboard the ship underway noticed 16 pirates in four white skiffs at a distance of 3nm approaching the ship at 20 knots. master noticed the skiffs carrying ladders and weapons and gave order for lockdown procedures. master raised alarm, increased speed, sounded ship's horn, and informed ships in the vicinity and fired a warning flare towards the skiffs. the skiffs ignored the warning and continued to chase the ship and closed to a distance of 300 metres. another flare was fired into the water next to the closest skiff. the skiffs closed in to a distance of 180 metres before aborting the attack after one hour of chasing. authorities informed.;14.0333333333;42.85;8.0;Other;0600 utc steaming attempted msc dymphna container malta 36420 8608195 14:02n ‰ÛÒ 042:51e (around 6 nm of jabal zuqar islands, yemen), red sea duty lookout onboard the ship underway noticed 16 pirates in four white skiffs at a distance of 3nm approaching the ship at 20 knots. master noticed the skiffs carrying ladders and weapons and gave order for lockdown procedures. master raised alarm, increased speed, sounded ship's horn, and informed ships in the vicinity and fired a warning flare towards the skiffs. the skiffs ignored the warning and continued to chase the ship and closed to a distance of 300 metres. another flare was fired into the water next to the closest skiff. the skiffs closed in to a distance of 180 metres before aborting the attack after one hour of chasing. authorities informed.;0;0;88.9695692735
2011.0;22.0;4.0;;BCD;15:11.03N;051:36.36E;Product Tanker;Yemen;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;2250 utc steaming fired upon rudeef gna product tanker yemen 2467 9002362 15:11.03n ‰ÛÒ 051:36.36e, gulf of aden pirates in a skiff armed with guns approached the tanker underway. at a distance of around 5-10 metres they opened fired upon the tanker. onboard security team retaliated and the pirates aborted the attack after five minutes of exchanging fire. no injuries to crew and the tanker continued her voyage. authorities informed.;15.1841666667;51.61;8.0;Tanker;2250 utc steaming fired upon rudeef gna product tanker yemen 2467 9002362 15:11.03n ‰ÛÒ 051:36.36e, gulf of aden pirates in a skiff armed with guns approached the tanker underway. at a distance of around 5-10 metres they opened fired upon the tanker. onboard security team retaliated and the pirates aborted the attack after five minutes of exchanging fire. no injuries to crew and the tanker continued her voyage. authorities informed.;1;0;323.245523966
2011.0;3.0;5.0;;BCD;13:10.9N;049:18.8E;Bulk Carrier;Denmark;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0310 utc steaming attempted  nord neptune bulk carrier denmark 38892 9310537 13:10.9n ‰ÛÒ 049:18.8e, gulf of aden watch keepers and armed security team onboard the ship underway noticed a green and red hulled skiff with nine persons onboard at a distance of 3-4nm. the skiff was seen approaching the ship at a speed of approximately 18 knots. weapons were sighted by the crew onboard the ship. the armed security fired warning flare over the skiff. however, the skiff continued to approach the ship. when the skiff was approximately 400 meters from the ship the armed team fired five warning shots in front of the skiff resulting in the skiff moving away. ukmto and warships in the vicinity informed.;13.1691666667;49.3022222222;9.0;Vehicle Carrier;0310 utc steaming attempted  nord neptune bulk carrier denmark 38892 9310537 13:10.9n ‰ÛÒ 049:18.8e, gulf of aden watch keepers and armed security team onboard the ship underway noticed a green and red hulled skiff with nine persons onboard at a distance of 3-4nm. the skiff was seen approaching the ship at a speed of approximately 18 knots. weapons were sighted by the crew onboard the ship. the armed security fired warning flare over the skiff. however, the skiff continued to approach the ship. when the skiff was approximately 400 meters from the ship the armed team fired five warning shots in front of the skiff resulting in the skiff moving away. ukmto and warships in the vicinity informed.;0;0;475.566227999
2011.0;13.0;5.0;;BCD;13:10.7N;048:37.0E;Container;USA;Steaming;Attempted;5;5;;0;0;0;0;0;0;2110 utc steaming attempted maersk alabama container usa 14120 9164263 13:10.7n ‰ÛÒ 048:37.0e, gulf of aden a small fast contact was noticed on radar approaching the ship underway at 4nm. d/o monitored the contact and at a distance of 1.6nm it was observed as a skiff and alarm was raised. when the skiff approached at a distance of 50 metres, the bridge team noticed five pirates onboard with a hook ladder. the onboard security team fired two shots into the skiff when the skiff close in to 30 metres resulting in the pirates aborted the attempted attack. authorities informed.;13.1686111111;48.6166666667;9.0;Other;2110 utc steaming attempted maersk alabama container usa 14120 9164263 13:10.7n ‰ÛÒ 048:37.0e, gulf of aden a small fast contact was noticed on radar approaching the ship underway at 4nm. d/o monitored the contact and at a distance of 1.6nm it was observed as a skiff and alarm was raised. when the skiff approached at a distance of 50 metres, the bridge team noticed five pirates onboard with a hook ladder. the onboard security team fired two shots into the skiff when the skiff close in to 30 metres resulting in the pirates aborted the attempted attack. authorities informed.;0;0;401.485526966
2011.0;20.0;5.0;;BCD;13:15N;043:01E;Bulk Carrier;Marshall Islands;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0633 utc steaming fired upon cape spencer bulk carrier marshall islands 89441 9461269 13:15n ‰ÛÒ 043:01e, (around 20 nm ne of assab, eritrea), red sea pirates in two skiffs chased and fired upon the ship underway. master enforced effective anti-piracy measures including evasive manoeuvres and managed to repel the attack. all crew safe.;13.25;43.0166666667;10.0;Vehicle Carrier;0633 utc steaming fired upon cape spencer bulk carrier marshall islands 89441 9461269 13:15n ‰ÛÒ 043:01e, (around 20 nm ne of assab, eritrea), red sea pirates in two skiffs chased and fired upon the ship underway. master enforced effective anti-piracy measures including evasive manoeuvres and managed to repel the attack. all crew safe.;0;0;175.410662596
2011.0;22.0;5.0;;BCD;14:31N;042:13E;Chemical Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0617 utc steaming fired upon golden yosa chemical tanker panama 11645 9407081 14:31n ‰ÛÒ 042:13e (around 45 nm wxs of al hudaydah, yemen), red sea a mother vessel was seen launching a skiff which chased and fired upon the tanker underway. master enforced anti-piracy measures and the ship‰Ûªs security team onboard returned fire resulting in the pirates aborting the attack and moving away.  the ship and the crew are safe.;14.5166666667;42.2166666667;10.0;Tanker;0617 utc steaming fired upon golden yosa chemical tanker panama 11645 9407081 14:31n ‰ÛÒ 042:13e (around 45 nm wxs of al hudaydah, yemen), red sea a mother vessel was seen launching a skiff which chased and fired upon the tanker underway. master enforced anti-piracy measures and the ship‰Ûªs security team onboard returned fire resulting in the pirates aborting the attack and moving away.  the ship and the crew are safe.;0;0;84.7725564351
2011.0;25.0;5.0;;BCD;12:33N;043:26E;Tanker;Isle of Man;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1510 utc steaming attempted british hazel tanker isle of man 58070 9266853 12:33n ‰ÛÒ 043:26e, bab el mandeb, red sea pirates in five skiffs chased the tanker underway. master raised alarm and took evasive measures. weapons and ladders were sighted by the unarmed security team on the skiffs. authorities contacted for assistance and a warship in the area came and dispersed the skiffs.;12.55;43.4333333333;10.0;Tanker;1510 utc steaming attempted british hazel tanker isle of man 58070 9266853 12:33n ‰ÛÒ 043:26e, bab el mandeb, red sea pirates in five skiffs chased the tanker underway. master raised alarm and took evasive measures. weapons and ladders were sighted by the unarmed security team on the skiffs. authorities contacted for assistance and a warship in the area came and dispersed the skiffs.;0;0;110.602264872
2011.0;25.0;5.0;;BCD;12:37.2N;043:19.2E;Container;Marshall Islands;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1520 utc steaming attempted hanjin milano container  marshall islands 40542 9431680 12:37.2n ‰ÛÒ 043:19.2e, bab el mandeb,  red sea pirates in two skiffs chased the ship underway. master raised alarm, increased speed, took evasive manoeuvres, contacted warship and authorities for assistance. the skiffs chased and closed in at a distance of 0.5 nm before aborting the attempted attack.;12.6172222222;43.3172222222;10.0;Other;1520 utc steaming attempted hanjin milano container  marshall islands 40542 9431680 12:37.2n ‰ÛÒ 043:19.2e, bab el mandeb,  red sea pirates in two skiffs chased the ship underway. master raised alarm, increased speed, took evasive manoeuvres, contacted warship and authorities for assistance. the skiffs chased and closed in at a distance of 0.5 nm before aborting the attempted attack.;0;0;114.626625861
2011.0;25.0;5.0;;BCD;13:12.7N;048:58.4E;Tanker;Malta;Steaming;Fired upon;7;7;;0;0;0;0;0;0;1535 lt steaming fired upon damavand tanker malta 160576 9218478 13:12.7n ‰ÛÒ 048:58.4e, gulf of aden one speed boat with seven pirates armed with guns chased and fired upon the tanker underway.  master enforced anti-piracy measures and requested assistance from warship. an iranian warship in the vicinity responded resulting in the skiff aborting and moving away.;13.2019444444;48.9677777778;10.0;Tanker;1535 lt steaming fired upon damavand tanker malta 160576 9218478 13:12.7n ‰ÛÒ 048:58.4e, gulf of aden one speed boat with seven pirates armed with guns chased and fired upon the tanker underway.  master enforced anti-piracy measures and requested assistance from warship. an iranian warship in the vicinity responded resulting in the skiff aborting and moving away.;1;0;439.724543875
2011.0;29.0;5.0;;BCD;14:24N;042:04E;Bulk Carrier;Marshall Islands;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1150 utc steaming fired upon hawk i bulk carrier marshall islands 27986 9224661 14:24n ‰ÛÒ 042:04e red sea two skiffs chased and fired upon a bulk carrier underway. the vessel sent ssas alert, raised alarm and crew mustered in citadel. the security team onboard enforced anti piracy measures resulting in the pirates aborting the attack.;14.4;42.0666666667;10.0;Vehicle Carrier;1150 utc steaming fired upon hawk i bulk carrier marshall islands 27986 9224661 14:24n ‰ÛÒ 042:04e red sea two skiffs chased and fired upon a bulk carrier underway. the vessel sent ssas alert, raised alarm and crew mustered in citadel. the security team onboard enforced anti piracy measures resulting in the pirates aborting the attack.;0;0;104.964537613
