Annee (0);jour (0);mois (0);dist cote (nq);zone;lat (0);long(0);type(0);pavillon;statut de l'attaque(0);type d'attaque(0);Nombre P  Min;Nombre P  max;nombre embarcation;Vol a bord; Kidnapping;blessees; meurtre;Knives ;RPG;descriptif;latitude;longitude;quinzaine_week;newDescriptif;Guns;mousson;distance au port;distance_shorline;lat_area;lon_area;large_area;distance a la base de pirate
2009;6;5;;BCD;13:35.6N;048:59.5E;Product Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0910 UTC Steaming Fired upon Nepheli Product Tanker Panama 2512 9513361 13:35.6N _„_ 048:59.5E, Gulf of Aden Pirates armed with guns in a black and white speedboat chased the tanker and opened fire with automatic weapons.  The tanker made evasive manoeuvres and escaped from the pirates.;13.585;48.9847222222;9.0;0910 utc steaming fired upon nepheli product tanker panama 2512 9513361 13:35.6n _„_ 048:59.5e, gulf of aden pirates armed with guns in a black and white speedboat chased the tanker and opened fire with automatic weapons.  the tanker made evasive manoeuvres and escaped from the pirates.;1;0;447.300206354;60.3696369474;5.0;16.0;G;255.391135596
2009;7;5;;BCD;12:12.4N;045:45.2E;Tanker;Liberia;Steaming;Attempted;9;9;;0;0;0;0;0;0;1220 LT Steaming Attempted  Sea Giant Tanker Liberia 51457 7924906 12:12.4N _„_ 045:45.2E, Gulf of Aden One blue coloured skiff with nine pirates armed with guns approached the tanker underway. They attempted to board the tanker. Master raised alarm and crew mustered. Alert crew fired four rocket flares and threw two hand flares on the pirate boat. Master took evasive manoeuvres and reported to coalition warship in the vicinity. Pirates aborted the attempt at 1245 LT due to ship_„Žs evasive manoeuvres and firing of rocket flares.;12.2011111111;45.7505555556;9.0;1220 lt steaming attempted  sea giant tanker liberia 51457 7924906 12:12.4n _„_ 045:45.2e, gulf of aden one blue coloured skiff with nine pirates armed with guns approached the tanker underway. they attempted to board the tanker. master raised alarm and crew mustered. alert crew fired four rocket flares and threw two hand flares on the pirate boat. master took evasive manoeuvres and reported to coalition warship in the vicinity. pirates aborted the attempt at 1245 lt due to ship_„Žs evasive manoeuvres and firing of rocket flares.;1;0;111.925620223;97.7952552692;3.0;10.0;G;385.958723949
2009;7;5;;BCD;14:44N;051:15E;Ro-Ro;Ethiopia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0639 UTC Steaming Attempted  Omo Wonz Ro-Ro Ethiopia 5535 7928160 14:44N _„_ 051:15E, Gulf of Aden Four speedboats chased the ship underway. The pirates wore masks and were armed with automatic weapons. They came as close as 500 meters from the ship.  Master took evasive manoeuvres and fired two rocket flares at the pirate boats and contacted the coalition warships for assistance. 30 mins later, a helicopter flew over the location. The speedboats aborted the attempt and regrouped around a suspected mother vessel at 4 NM away.  The mother vessel was towing a white colour skiff.;14.7333333333;51.25;9.0;0639 utc steaming attempted  omo wonz ro-ro ethiopia 5535 7928160 14:44n _„_ 051:15e, gulf of aden four speedboats chased the ship underway. the pirates wore masks and were armed with automatic weapons. they came as close as 500 meters from the ship.  master took evasive manoeuvres and fired two rocket flares at the pirate boats and contacted the coalition warships for assistance. 30 mins later, a helicopter flew over the location. the speedboats aborted the attempt and regrouped around a suspected mother vessel at 4 nm away.  the mother vessel was towing a white colour skiff.;1;0;384.684258574;49.7830847585;7.0;20.0;G;322.679761445
2009;7;5;;BCD;13:04N;049:00E;Bulk Carrier;Malta;Steaming;Fired upon;7;7;;0;0;0;0;0;1;Seven pirates in a boat came close to the ship underway.  Pirates attempted to board by using an aluminium ladder and fired at the ship using guns and RPG.  Master increased speed and carried out evasive manoeuvres and informed coalition forces.  When the helicopter arrived the pirates aborted the attempt.  Later a coalition warship approached the ship and advised the ship to follow her. The pirates were detained by the coalition warship.;13.0666666667;49.0;9.0;seven pirates in a boat came close to the ship underway.  pirates attempted to board by using an aluminium ladder and fired at the ship using guns and rpg.  master increased speed and carried out evasive manoeuvres and informed coalition forces.  when the helicopter arrived the pirates aborted the attempt.  later a coalition warship approached the ship and advised the ship to follow her. the pirates were detained by the coalition warship.;1;0;442.134996348;113.580481073;4.0;16.0;G;198.1110858
2009;10;5;;BCD;12:33N;043:26E;Chemical Tanker;Liberia;Steaming;Attempted;8;8;;0;0;0;0;0;0;0715 UTC Steaming Attempted  NS Spirit Chemical Tanker Liberia 27357 9318553 12:33N _„_ 043:26E, Straits of Bab El Mandeb, Red Sea Around eight pirates in two boats approached the tanker underway.  Master increased speed, carried out evasive manoeuvres, fired two signal rockets towards the pirate boats and contacted a Russian warship in the vicinity. A helicopter was dispatched to the location. The pirates aborted the attempt and moved away.;12.55;43.4333333333;9.0;0715 utc steaming attempted  ns spirit chemical tanker liberia 27357 9318553 12:33n _„_ 043:26e, straits of bab el mandeb, red sea around eight pirates in two boats approached the tanker underway.  master increased speed, carried out evasive manoeuvres, fired two signal rockets towards the pirate boats and contacted a russian warship in the vicinity. a helicopter was dispatched to the location. the pirates aborted the attempt and moved away.;0;0;110.602264871;14.2535971123;4.0;6.0;G;640.06649899
2009;13;5;;BCD;13:18N;049:18E;Bulk Carrier;Egypt;Steaming;Fired upon;6;6;;0;0;0;0;0;1;1205 UTC Steaming Fired upon  Amira Bulk Carrier Egypt 39818 9216248 13:18N _„_ 049:18E, Gulf of Aden  More than six pirates in a skiff chased and fired upon the ship with automatic rifles and RPG. An orange and white coloured mother vessel was noticed around 3 NM astern of the ship. Master carried out evasive manoeuvres, increased speed and contacted coalition warship. A helicopter arrived at the location and the pirates aborted the attempt.;13.3;49.3;9.0;1205 utc steaming fired upon  amira bulk carrier egypt 39818 9216248 13:18n _„_ 049:18e, gulf of aden  more than six pirates in a skiff chased and fired upon the ship with automatic rifles and rpg. an orange and white coloured mother vessel was noticed around 3 nm astern of the ship. master carried out evasive manoeuvres, increased speed and contacted coalition warship. a helicopter arrived at the location and the pirates aborted the attempt.;1;0;476.607456173;105.757365863;5.0;16.0;G;223.564151451
2009;17;5;;BCD;14:09N;051:55E;Tanker;Marshall Islands;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0750 UTC Steaming Fired upon Dubai Princess Tanker Marshall Islands 63294 9402469 14:09N _„_ 051:55E, Gulf of Aden  Four pirates in a boat chased and fired upon the tanker underway. Master raised distress call, increased speed and carried out evasive manoeuvres. Seeing coalition warship, pirates aborted the attack and moved away.;14.15;51.9166666667;10.0;0750 utc steaming fired upon dubai princess tanker marshall islands 63294 9402469 14:09n _„_ 051:55e, gulf of aden  four pirates in a boat chased and fired upon the tanker underway. master raised distress call, increased speed and carried out evasive manoeuvres. seeing coalition warship, pirates aborted the attack and moved away.;0;0;383.052145966;133.601255343;6.0;21.0;G;268.077637231
2009;18;5;;BCD;12:56N;048:30E;Chemical Tanker;Marshall Islands;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;2314 UTC Steaming Fired upon Jurkalne Chemical Tanker Marshall Islands 30641 9323326 12:56N _„_ 048:30E, Gulf of Aden Pirates armed with automatic weapons chased and fired upon the tanker underway. Master took evasive manoeuvres and contacted warship for assistance. Pirates later aborted the attack.;12.9333333333;48.5;10.0;2314 utc steaming fired upon jurkalne chemical tanker marshall islands 30641 9323326 12:56n _„_ 048:30e, gulf of aden pirates armed with automatic weapons chased and fired upon the tanker underway. master took evasive manoeuvres and contacted warship for assistance. pirates later aborted the attack.;1;0;387.33361296;117.754765271;4.0;15.0;G;196.425455738
2009;18;5;;BCD;12:46.1N;048:05.7E;Tanker;Malta;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;- Steaming Attempted Noor Tanker Malta 156809 9079066 12:46.1N _„_ 048:05.7E, Gulf of Aden Pirates in two skiffs attempted to board the tanker underway. The tanker took evasive manoeuvres, fired rocket flares and contacted coalition warship for assistance. Later, pirates aborted the attempt and returned to mother vessel.;12.7669444444;48.0852777778;10.0;- steaming attempted noor tanker malta 156809 9079066 12:46.1n _„_ 048:05.7e, gulf of aden pirates in two skiffs attempted to board the tanker underway. the tanker took evasive manoeuvres, fired rocket flares and contacted coalition warship for assistance. later, pirates aborted the attempt and returned to mother vessel.;0;0;342.262783043;123.574419562;4.0;14.0;G;201.99267847
2009;19;5;;BCD;13:16.8N;048:59.8E;Tanker;Malta;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0355 UTC Steaming Attempted Sarv Tanker Malta 85462 9357377 13:16.8N _„_ 048:59.8E, Gulf of Aden A high speedboat chased the tanker underway. Master altered course to increase distance and contacted warship for assistance. The speedboat came very close but due to ship_„Žs evasive manoeuvres, aborted the attempt and moved away.;13.2688888889;48.9855555556;10.0;0355 utc steaming attempted sarv tanker malta 85462 9357377 13:16.8n _„_ 048:59.8e, gulf of aden a high speedboat chased the tanker underway. master altered course to increase distance and contacted warship for assistance. the speedboat came very close but due to ship_„Žs evasive manoeuvres, aborted the attempt and moved away.;0;0;442.361150029;91.954667915;5.0;16.0;G;220.533116222
2009;22;5;;BCD;13:13.8N;049:10.3E;Bulk Carrier;St. Vincent and Grenadines;Steaming;Fired upon;9;9;;0;0;0;0;0;1;0600 UTC Steaming Fired upon Maria K Bulk Carrier St. Vincent and Grenadines 21308 8029260 13:13.8N _„_ 049:10.3E, Gulf of Aden Nine pirates in a light blue coloured speedboat armed with automatic weapons and RPG chased and fired upon the ship underway. Master contacted coalition warships and a helicopter came to the scene. Upon seeing the helicopter, the pirates aborted the attempt. The ship resumed her voyage with the warship in attendance.;13.2188888889;49.1675;10.0;0600 utc steaming fired upon maria k bulk carrier st. vincent and grenadines 21308 8029260 13:13.8n _„_ 049:10.3e, gulf of aden nine pirates in a light blue coloured speedboat armed with automatic weapons and rpg chased and fired upon the ship underway. master contacted coalition warships and a helicopter came to the scene. upon seeing the helicopter, the pirates aborted the attempt. the ship resumed her voyage with the warship in attendance.;1;0;461.4539165;105.342893048;5.0;16.0;G;214.119669082
2009;25;5;;BCD;13:11.0N;049:19.9E;Bulk Carrier;Panama;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0028 LT Steaming Fired upon Costis Bulk Carrier Panama 17214 8316314 13:11.0N _„_ 049:19.9E, Gulf of Aden Four pirates armed with automatic weapons chased the ship underway. Pirates opened fire on the ship.  Ship made evasive manoeuvres and contacted the coalition warships for assistance.  Later, pirates aborted the attempt.;13.1833333333;49.3191666667;10.0;0028 lt steaming fired upon costis bulk carrier panama 17214 8316314 13:11.0n _„_ 049:19.9e, gulf of aden four pirates armed with automatic weapons chased the ship underway. pirates opened fire on the ship.  ship made evasive manoeuvres and contacted the coalition warships for assistance.  later, pirates aborted the attempt.;1;0;477.515319394;117.424751969;5.0;16.0;G;210.839955093
2009;26;5;;BCD;13:05N;048:58E;Bulk Carrier;Greece;Steaming;Fired upon;4;4;;0;0;0;0;0;1;0130 UTC Steaming Fired upon Antonis Bulk Carrier Greece 25935 8126630 13:05N _„_ 048:58E, Gulf of Aden Two skiffs with four pirates in each armed with automatic weapons and RPG chased the ship underway and opened fire.  Ship contacted IMB Piracy Reporting Centre for assistance. The report was promptly passed on to coalition forces to render assistance to ship. Meanwhile ship used fire hoses and rocket flares and manoeuvred to thwart the attack / delay boarding.  A coalition warship in the area prevented the pirate attack.  Crew and ship are safe and continued her passage.;13.0833333333;48.9666666667;10.0;0130 utc steaming fired upon antonis bulk carrier greece 25935 8126630 13:05n _„_ 048:58e, gulf of aden two skiffs with four pirates in each armed with automatic weapons and rpg chased the ship underway and opened fire.  ship contacted imb piracy reporting centre for assistance. the report was promptly passed on to coalition forces to render assistance to ship. meanwhile ship used fire hoses and rocket flares and manoeuvred to thwart the attack / delay boarding.  a coalition warship in the area prevented the pirate attack.  crew and ship are safe and continued her passage.;1;0;438.630837211;110.757744655;4.0;16.0;G;200.308836289
2009;28;5;;BCD;13:01.37N;048:48.63E;OBO Carrier;Liberia;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0729 UTC Steaming Attempted Maud OBO Carrier Liberia 45593 9036519 13:01.37N _„_ 048:48.63E, Gulf of Aden Pirates in a skiff approached the ship on the port quarter. Master immediately contacted the coalition warship and a helicopter was dispatched. The helicopter fired shots on to the skiff and the attempted boarding was thwarted successfully.;13.0269444444;48.8175;10.0;0729 utc steaming attempted maud obo carrier liberia 45593 9036519 13:01.37n _„_ 048:48.63e, gulf of aden pirates in a skiff approached the ship on the port quarter. master immediately contacted the coalition warship and a helicopter was dispatched. the helicopter fired shots on to the skiff and the attempted boarding was thwarted successfully.;0;0;422.141558156;113.521036666;4.0;15.0;G;196.592395187
2009;29;5;;BCD;12:20N;046:26E;Bulk Carrier;Bahamas;Steaming;Attempted;6;6;;0;0;0;0;0;0;1045 UTC Steaming Attempted Lake Globe Bulk Carrier Bahamas 25498 9070785 12:20N _„_ 046:26E, Gulf of Aden Six pirates in a speedboat armed with guns chased the ship underway.  Ship made zig-zag manoeuvres to prevent the pirates from boarding and contacted coalition warship for assistance. Pirates aborted the attempt.;12.3333333333;46.4333333333;10.0;1045 utc steaming attempted lake globe bulk carrier bahamas 25498 9070785 12:20n _„_ 046:26e, gulf of aden six pirates in a speedboat armed with guns chased the ship underway.  ship made zig-zag manoeuvres to prevent the pirates from boarding and contacted coalition warship for assistance. pirates aborted the attempt.;1;0;171.544796296;118.897357356;3.0;11.0;G;319.715186564
2009;29;5;;BCD;12:11.9N;046:22.0E;Chemical Tanker;Marshall Islands;Steaming;Attempted;5;5;;0;0;0;0;0;0;1050 UTC Steaming Attempted Sea Phantom Chemical Tanker Marshall Islands 8503 9326653 12:11.9N _„_ 046:22.0E, Gulf of Aden Five pirates in a blue coloured speedboat chased the tanker underway and closed to less than 1NM. Tanker contacted and manoeuvred towards a warship.  Warship intercepted the speedboat.;12.1858333333;46.3666666667;10.0;1050 utc steaming attempted sea phantom chemical tanker marshall islands 8503 9326653 12:11.9n _„_ 046:22.0e, gulf of aden five pirates in a blue coloured speedboat chased the tanker underway and closed to less than 1nm. tanker contacted and manoeuvred towards a warship.  warship intercepted the speedboat.;0;0;170.714166373;135.488399729;3.0;11.0;G;321.130531015
2009;31;5;;BCD;12:59.7N;048:42.3E;Tanker;Isle of Man;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;0020 UTC Steaming Fired upon British Mallard Tanker Isle of Man 63661 9282479 12:59.7N _„_ 048:42.3E, Gulf of Aden Armed pirates in a boat attempted to board a tanker underway. Ship raised alarm, sounded whistle, switched lights on, activated fire hoses, increased speed and took evasive manoeuvres.  Pirate boat came about 2 - 3 meters off the ship's side, fired upon her and aborted the attempt. No injuries to crew. Coalition warship was informed.;12.9852777778;48.7008333333;10.0;0020 utc steaming fired upon british mallard tanker isle of man 63661 9282479 12:59.7n _„_ 048:42.3e, gulf of aden armed pirates in a boat attempted to board a tanker underway. ship raised alarm, sounded whistle, switched lights on, activated fire hoses, increased speed and took evasive manoeuvres.  pirate boat came about 2 - 3 meters off the ship's side, fired upon her and aborted the attempt. no injuries to crew. coalition warship was informed.;0;0;409.299193138;115.034320394;4.0;15.0;G;194.982709362
2009;31;5;;BCD;13:29N;043:01E;Chemical Tanker;Philippines;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;1005 UTC Steaming Fired upon Stolt Strength Chemical Tanker Philippines 20059 9311024 13:29N _„_ 043:01E, Southern Red Sea Seven armed pirates in a skiff chased and fired upon the tanker underway.  Master increased speed, carried out evasive manoeuvres and contacted coalition forces. Yemeni coast guard despatched their military boats and later a coalition helicopter arrived at the location.  Crew safe. Ship sustained holes from automatic guns and RPG fire.;13.4833333333;43.0166666667;10.0;1005 utc steaming fired upon stolt strength chemical tanker philippines 20059 9311024 13:29n _„_ 043:01e, southern red sea seven armed pirates in a skiff chased and fired upon the tanker underway.  master increased speed, carried out evasive manoeuvres and contacted coalition forces. yemeni coast guard despatched their military boats and later a coalition helicopter arrived at the location.  crew safe. ship sustained holes from automatic guns and rpg fire.;1;0;149.635746489;25.8798272055;5.0;5.0;G;711.638715713
2009;1;6;;BCD;13:33.2N;050:29.0E;Tanker;Liberia;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;Five armed pirates in a white coloured skiff approached the tanker underway. Master increased speed, activated high pressure fire hoses, mustered crew, contacted coalition naval forces and commenced evasive manoeuvres.  When skiff around ten meters away from the tanker, the pirates opened fire with automatic weapons. The robust anti piracy measures, resulted in the pirates aborting the attempt. Later a coalition warship arrived at location.;13.5505555556;50.4833333333;11.0;five armed pirates in a white coloured skiff approached the tanker underway. master increased speed, activated high pressure fire hoses, mustered crew, contacted coalition naval forces and commenced evasive manoeuvres.  when skiff around ten meters away from the tanker, the pirates opened fire with automatic weapons. the robust anti piracy measures, resulted in the pirates aborting the attempt. later a coalition warship arrived at location.;1;1;534.328682488;146.938327172;5.0;18.0;G;209.111938543
2009;7;6;;BCD;13:05.0N;048:53.7E;Tanker;Libya;Steaming;Fired upon;5;5;;0;0;0;0;0;0;0035 UTC Steaming Fired upon Aisha Tanker Libya 81732 9380893 13:05.0N _„_ 048:53.7E, Gulf of Aden Five pirates in a speedboat armed with guns approached the tanker underway and fired upon her. Master increased speed,  took evasive manouevres, ship's whistle sounded continuously, contacted coalition warships and crew activated fire hoses.  Pirates aborted the attempt due to the evasive action taken by the tanker.;13.0833333333;48.8852777778;11.0;0035 utc steaming fired upon aisha tanker libya 81732 9380893 13:05.0n _„_ 048:53.7e, gulf of aden five pirates in a speedboat armed with guns approached the tanker underway and fired upon her. master increased speed,  took evasive manouevres, ship's whistle sounded continuously, contacted coalition warships and crew activated fire hoses.  pirates aborted the attempt due to the evasive action taken by the tanker.;1;1;429.82030476;108.60936174;4.0;15.0;G;201.463686564
2009;7;6;;BCD;13:03.2N;048:54.0E;Bulk Carrier;Hong Kong;Steaming;Fired upon;4;4;;0;0;0;0;0;0;0025 UTC Steaming Fired upon Cemtex Venture Bulk Carrier Hong Kong 40166 9345324 13:03.2N _„_ 048:54.0E, Gulf of Aden Four pirates armed with guns in a speedboat fired upon the ship underway. Master increased speed, took evasive manoeuvres, contacted coalition warships and crew activated fire hoses. Pirates made several attempts to board the ship and later aborted.;13.0505555556;48.9;11.0;0025 utc steaming fired upon cemtex venture bulk carrier hong kong 40166 9345324 13:03.2n _„_ 048:54.0e, gulf of aden four pirates armed with guns in a speedboat fired upon the ship underway. master increased speed, took evasive manoeuvres, contacted coalition warships and crew activated fire hoses. pirates made several attempts to board the ship and later aborted.;1;1;431.209337715;112.489145303;4.0;16.0;G;197.639027592
2009;13;6;;BCD;12:36N;043:25E;Chemical Tanker;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;0110 LT Steaming Attempted Gorgonilla Chemical Tanker Panama 4959 8800767 12:36N _„_ 043:25E, Straits of Bab El Mandeb, Red Sea Two skiffs were detected on radar by the tanker underway.  Tanker made evasive manoeuvres, increased speed warned other ships on vhf ch.16 and contacted coalition warships. Later, skiffs aborted the attempt.;12.6;43.4166666667;11.0;0110 lt steaming attempted gorgonilla chemical tanker panama 4959 8800767 12:36n _„_ 043:25e, straits of bab el mandeb, red sea two skiffs were detected on radar by the tanker underway.  tanker made evasive manoeuvres, increased speed warned other ships on vhf ch.16 and contacted coalition warships. later, skiffs aborted the attempt.;0;1;115.34310602;9.77494807996;4.0;6.0;G;643.011203516
2009;14;6;;BCD;12:33.5N;043:29.5E;LPG Tanker;Bahamas;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1425 UTC Steaming Fired upon Richmond Bridge LPG Tanker Bahamas 11361 9005508 12:33.5N _„_ 043:29.5E, Straits of Bab El Mandeb, Red Sea Several speedboats were spotted in the vicinity of the tanker underway.  The speedboats picked up speed and started to cross the tanker_„Žs bow. The boats came very close to the tanker and opened fire with automatic weapons. The tanker continued to make evasive manoeuvres and prevented the pirates from boarding.;12.5513888889;43.4847222222;11.0;1425 utc steaming fired upon richmond bridge lpg tanker bahamas 11361 9005508 12:33.5n _„_ 043:29.5e, straits of bab el mandeb, red sea several speedboats were spotted in the vicinity of the tanker underway.  the speedboats picked up speed and started to cross the tanker_„Žs bow. the boats came very close to the tanker and opened fire with automatic weapons. the tanker continued to make evasive manoeuvres and prevented the pirates from boarding.;1;1;112.615451386;13.477849501;4.0;6.0;G;634.638163973
2009;14;6;;BCD;12:59N;043:09E;Bulk Carrier;Greece;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1453 UTC Steaming Attempted Milos Bulk Carrier Greece 37937 7356630 12:59N _„_ 043:09E, Straits of Bab El Mandeb, Red Sea Speedboats approached the ship underway. Ship took evasive manoeuvres and prevented the boarding.;12.9833333333;43.15;11.0;1453 utc steaming attempted milos bulk carrier greece 37937 7356630 12:59n _„_ 043:09e, straits of bab el mandeb, red sea speedboats approached the ship underway. ship took evasive manoeuvres and prevented the boarding.;0;1;153.07374144;18.6748184015;4.0;5.0;G;681.334564585
2009;14;6;;BCD;12:57.9N;043:09.3E;Product Tanker;Yemen;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1440 UTC Steaming Attempted Al Masilah Product Tanker Yemen 8750 8000109 12:57.9N _„_ 043:09.3E, Straits of Bab El Mandeb, Red Sea Four speedboats approached the tanker underway.  Tanker made evasive manoeuvres, increased speed and activated fire hoses. Later, the speedboats aborted the attempt.;12.9525;43.1508333333;11.0;1440 utc steaming attempted al masilah product tanker yemen 8750 8000109 12:57.9n _„_ 043:09.3e, straits of bab el mandeb, red sea four speedboats approached the tanker underway.  tanker made evasive manoeuvres, increased speed and activated fire hoses. later, the speedboats aborted the attempt.;0;1;149.665851379;16.1469103501;4.0;5.0;G;680.350830953
2009;14;6;;BCD;12:35N;043:28E;LNG Tanker;Panama;Steaming;Fired upon;-1;-1;;0;0;0;0;0;0;1435 UTC Steaming Fired upon Salalah LNG LNG Tanker Panama 96671 9300817 12:35N _„_ 043:28E, Straits of Bab El Mandeb, Red Sea Several skiffs chased the tanker and fired upon her with intent to board. The tanker enforced anti-piracy measure, increased speed and took evasive manoeuvres and prevented the boarding.;12.5833333333;43.4666666667;11.0;1435 utc steaming fired upon salalah lng lng tanker panama 96671 9300817 12:35n _„_ 043:28e, straits of bab el mandeb, red sea several skiffs chased the tanker and fired upon her with intent to board. the tanker enforced anti-piracy measure, increased speed and took evasive manoeuvres and prevented the boarding.;0;1;115.259443392;9.99336112199;4.0;6.0;G;637.308358156
2009;15;6;;BCD;12:58N;048:27E;Tanker;Cyprus;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;1305 LT Steaming Fired upon Hadi Tanker Cyprus 163650 9362073 12:58N _„_ 048:27E, Gulf of Aden One skiff approached the tanker underway.  The skiff increased speed, came close to 10 meters of the tanker and fired several shots with guns and RPG.  Master mustered all crew, increased speed, carried out evasive manoeuvres, fired parachute flares and informed Iranian warship.  After about 20 minutes the pirates aborted the attempt and moved away.  The Iranian warship came and chased the pirates away. A coalition helicopter arrived at scene later.  Ship moved away without any casualties and damage.;12.9666666667;48.45;12.0;1305 lt steaming fired upon hadi tanker cyprus 163650 9362073 12:58n _„_ 048:27e, gulf of aden one skiff approached the tanker underway.  the skiff increased speed, came close to 10 meters of the tanker and fired several shots with guns and rpg.  master mustered all crew, increased speed, carried out evasive manoeuvres, fired parachute flares and informed iranian warship.  after about 20 minutes the pirates aborted the attempt and moved away.  the iranian warship came and chased the pirates away. a coalition helicopter arrived at scene later.  ship moved away without any casualties and damage.;1;1;382.026996809;113.906616111;4.0;15.0;G;201.894949549
2009;18;6;;BCD;16:00.0N;041:24.7E;Bulk Carrier;Hong Kong;Steaming;Attempted;-1;-1;;0;0;0;0;0;1;1500 UTC Steaming Attempted Kang Long Bulk Carrier Hong Kong 29935 9240835 16:00.0N _„_ 041:24.7E, Southern Red Sea 30 pirates in three speedboats armed with guns and rocket launchers attempted to attack the ship underway. Ship raised alarm, sounded whistle, took evasive manoeuvres, crew mustered and activated fire hoses. Pirates aborted the attempt due to evasive manoeuvres and the high voltage cables equipped at both sides of the ship.;16.0;41.4019444444;12.0;1500 utc steaming attempted kang long bulk carrier hong kong 29935 9240835 16:00.0n _„_ 041:24.7e, southern red sea 30 pirates in three speedboats armed with guns and rocket launchers attempted to attack the ship underway. ship raised alarm, sounded whistle, took evasive manoeuvres, crew mustered and activated fire hoses. pirates aborted the attempt due to evasive manoeuvres and the high voltage cables equipped at both sides of the ship.;1;1;209.008370526;94.7650497196;9.0;2.0;G;988.744831893
2009;19;6;;BCD;12:38.1N;043:21.7E;Tanker;Panama;Steaming;Attempted;-1;-1;;0;0;0;0;0;0;1520 LT Steaming Attempted Tenjun  Tanker Panama 159927 9343390 12:38.1N _„_ 043:21.7E, Straits of Bab El Mandeb, Red Sea Armed pirates in skiffs chased the tanker underway. Ship raised alarm, sounded whistle, took evasive manoeuvres, crew mustered and activated fire hoses. Pirates aborted the attempt due to evasive manoeuvres and the repeated call via VHF Ch. to the coalition warship in the vicinity.;12.6336111111;43.3519444444;12.0;1520 lt steaming attempted tenjun  tanker panama 159927 9343390 12:38.1n _„_ 043:21.7e, straits of bab el mandeb, red sea armed pirates in skiffs chased the tanker underway. ship raised alarm, sounded whistle, took evasive manoeuvres, crew mustered and activated fire hoses. pirates aborted the attempt due to evasive manoeuvres and the repeated call via vhf ch. to the coalition warship in the vicinity.;0;1;117.174556712;12.8367310504;4.0;6.0;G;650.683901581
2009;22;6;;BCD;13:33N;050:19E;General Cargo;Pakistan;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;0550 UTC Steaming Fired upon Bolan General Cargo Pakistan 12395 7822108 13:33N _„_ 050:19E, Gulf of Aden Four skiffs with pirates armed with guns and RPG chased the ship and opened fire at it. Master increased speed, made evasive manoeuvres, contacted coalition warships in the vicinity and crew released dunnage bundles along with sharply cut empty drums.  Crew also threw sawdust over side which resulted in the pirates_„Ž visibility being hampered.  Meanwhile coalition warships were in attendance and the pirates aborted the attack.  The coalition warships stopped the skiffs and confiscated their weapons.;13.55;50.3166666667;12.0;0550 utc steaming fired upon bolan general cargo pakistan 12395 7822108 13:33n _„_ 050:19e, gulf of aden four skiffs with pirates armed with guns and rpg chased the ship and opened fire at it. master increased speed, made evasive manoeuvres, contacted coalition warships in the vicinity and crew released dunnage bundles along with sharply cut empty drums.  crew also threw sawdust over side which resulted in the pirates_„Ž visibility being hampered.  meanwhile coalition warships were in attendance and the pirates aborted the attack.  the coalition warships stopped the skiffs and confiscated their weapons.;1;1;547.229636305;143.977523308;5.0;18.0;G;216.902828794
2009;22;6;;BCD;13:29.10N;050:20.50E;Tanker;Singapore;Steaming;Fired upon;-1;-1;;0;0;0;0;0;1;0610 UTC Steaming Fired upon Maersk Phoenix Tanker Singapore 61764 9283291 13:29.10N _„_ 050:20.50E, Gulf of Aden Pirates in white hull skiffs armed with guns and RPG approached the tanker from the stbd side and fired RPG rounds towards the tanker. Master raised alarm, activated fire pumps and contacted warships.  A coalition warship advised tanker that it was proceeding to assist. On seeing the warships the  pirates aborted the attack.;13.4861111111;50.3472222222;12.0;0610 utc steaming fired upon maersk phoenix tanker singapore 61764 9283291 13:29.10n _„_ 050:20.50e, gulf of aden pirates in white hull skiffs armed with guns and rpg approached the tanker from the stbd side and fired rpg rounds towards the tanker. master raised alarm, activated fire pumps and contacted warships.  a coalition warship advised tanker that it was proceeding to assist. on seeing the warships the  pirates aborted the attack.;1;1;549.796328075;151.406998281;5.0;18.0;G;209.109061599
