"";"longitude";"latitude";"id"
"639673";68,7590584;24,3762104;528408
"639683";68,7540027;24,3747871;528408
"639693";68,7493756;24,3696313;528408
"639703";68,7453111;24,3647338;528408
"639713";68,7441919;24,3624153;528408
"639723";68,7411025;24,3616378;528408
"639733";68,7391407;24,3590604;528408
"639743";68,7391496;24,3548128;528408
"639753";68,7398579;24,351597;528408
"639763";68,7394433;24,3485074;528408
"639773";68,735918;24,354679;528408
"639783";68,7326878;24,3544159;528408
"639793";68,7348022;24,3508158;528408
"639803";68,7324198;24,3482377;528408
"639813";68,7293369;24,3446285;528408
"639823";68,7279243;24,3482297;528408
"639833";68,7259591;24,3475822;528408
"639843";68,7206249;24,3456423;528408
"639853";68,7186536;24,3476979;528408
"639863";68,7144486;24,3435716;528408
"639873";68,710929;24,3466538;528408
"639883";68,7120402;24,3523187;528408
"639893";68,7135801;24,3548958;528408
"639903";68,7162467;24,3559305;528408
"639913";68,7179343;24,3551613;528408
"639923";68,7211613;24,3573548;528408
"639933";68,7207345;24,3595425;528408
"639943";68,7200262;24,3623726;528408
"639953";68,7207232;24,3646905;528408
"639963";68,7221174;24,3695839;528408
"639973";68,719726;24,3711239;528408
"639983";68,7183127;24,3748532;528408
"639993";68,7161966;24,3783246;528408
"640003";68,720266;24,3811637;528408
"640013";68,716328;24,3827009;528408
"640023";68,7115444;24,3852658;528408
"640033";68,7126593;24,3893864;528408
"640043";68,7095671;24,3896379;528408
"640053";68,7031023;24,3898829;528408
"640063";68,696916;24,3911575;528408
"640073";68,6926949;24,3933365;528408
"640083";68,6873645;24,3893363;528408
"640093";68,6821613;24,3906126;528408
"640103";68,6782324;24,3882875;528408
"640113";68,6758446;24,388025;528408
"640123";68,6780963;24,3867428;528408
"640133";68,6775407;24,3841677;528408
"640143";68,6724836;24,3835128;528408
"640153";68,6629327;24,3818192;528408
"640163";68,6590147;24,3756326;528408
"640173";68,6545275;24,3722764;528408
"640183";68,6506032;24,3686637;528408
"640193";68,650594;24,3720099;528408
"640203";68,6483349;24,375994;528408
"640213";68,6460848;24,3766326;528408
"640223";68,6438403;24,3753405;528408
"640233";68,6404757;24,3726292;528408
"640243";68,640765;24,3696703;528408
"640253";68,6376652;24,3727517;528408
"640263";68,6348461;24,3758337;528408
"640273";68,6339917;24,3798211;528408
"640283";68,6292213;24,3773646;528408
"640293";68,6272563;24,3765875;528408
"640303";68,6254436;24,3716924;528408
"640313";68,6252043;24,3575346;528408
"640323";68,6303973;24,3594775;528408
"640333";68,6332083;24,3590985;528408
"640343";68,6346297;24,35331;528408
"640353";68,6288758;24,3511086;528408
"640363";68,6253785;24,3462091;528408
"640373";68,625948;24,3436366;528408
"640383";68,628487;24,3400392;528408
"640393";68,6265273;24,3377177;528408
"640403";68,6223071;24,3397665;528408
"640413";68,6194893;24,3425909;528408
"640423";68,6178144;24,3389831;528408
"640433";68,6181085;24,3346079;528408
"640443";68,616138;24,3358899;528408
"640453";68,6102425;24,3345879;528408
"640463";68,6037791;24,3352142;528408
"640473";68,6026449;24,3385575;528408
"640483";68,6009545;24,3400974;528408
"640493";68,5981499;24,3385457;528408
"640503";68,5964638;24,3386703;528408
"640513";68,5964736;24,3355815;528408
"640523";68,5947917;24,3344182;528408
"640533";68,5866343;24,3376142;528408
"640543";68,5880269;24,3413499;528408
"640553";68,5838072;24,343012;528408
"640563";68,5810012;24,3419746;528408
"640573";68,5751081;24,339899;528408
"640583";68,5724508;24,336288;528408
"640593";68,5721847;24,3319113;528408
"640603";68,5681127;24,3316423;528408
"640613";68,5613612;24,3343254;528409
"640623";68,5608148;24,3298196;528409
"640633";68,5641981;24,3262258;528409
"640643";68,5622446;24,3224872;528409
"640653";68,5618356;24,3187542;528409
"640663";68,5682988;24,3180005;528409
"640673";68,5619783;24,3182398;528409
"640683";68,5625548;24,3139939;528409
"640693";68,5580681;24,3117934;528409
"640703";68,5631195;24,313095;528409
"640713";68,5702911;24,310284;528409
"640723";68,561739;24,3061411;528409
"640733";68,5589415;24,3029149;528409
"640743";68,5609163;24,3003466;528409
"640753";68,564008;24,2997125;528409
"640763";68,5637368;24,2968803;528409
"640773";68,5668309;24,2954728;528409
"640783";68,5724603;24,2917569;528409
"640793";68,5773932;24,2861079;528409
"640803";68,5797768;24,2872723;528409
"640813";68,5837163;24,2848382;528409
"640823";68,581764;24,2807144;528409
"640833";68,5800919;24,2768486;528409
"640843";68,5799603;24,2740168;528409
"640853";68,5730891;24,2716809;528409
"640863";68,5722582;24,2682032;528409
"640873";68,5663631;24,267801;528409
"640883";68,5719836;24,2664007;528409
"640893";68,5728328;24,2643438;528409
"640903";68,5778961;24,2615264;528409
"640913";68,586027;24,2650242;528409
"640923";68,5860408;24,2607766;528409
"640933";68,5787579;24,2556084;528409
"640943";68,5803062;24,2541975;528409
"640953";68,5838369;24,2477721;528409
"640963";68,5879114;24,2464959;528409
"640973";68,5818849;24,2437764;528409
"640983";68,5824618;24,2390163;528409
"640993";68,5813553;24,2339934;528409
"641003";68,5843319;24,2248641;528409
"641013";68,583924;24,2210017;528409
"641023";68,5830921;24,2179106;528409
"641033";68,5828269;24,2131475;528409
"641043";68,5897039;24,2127804;528409
"641053";68,5887345;24,2089167;528409
"641063";68,5820134;24,2043934;528409
"641073";68,5763984;24,2050218;528409
"641083";68,5727689;24,1993486;528409
"641093";68,565066;24,1949509;528409
"641103";68,5545623;24,1893858;528409
"641113";68,5481161;24,1871792;528409
"641123";68,5427933;24,1847177;528409
"641133";68,5360751;24,180193;528409
"641143";68,529358;24,1755391;528409
"641153";68,5206741;24,1717793;528409
"641163";68,5111504;24,1676306;528409
"641173";68,5013518;24,1621932;528409
"641183";68,4935174;24,156891;528409
"641193";68,4868;24,1530075;528409
"641203";68,4786845;24,1480891;528409
"641213";68,4688903;24,1422632;528409
"641223";68,4590912;24,1378529;528409
"641233";68,4532173;24,1339708;528409
"641243";68,4451043;24,1290508;528409
"641253";68,4355908;24,1238678;528409
"641263";68,4316604;24,1247546;528409
"641273";68,4263306;24,1249922;528409
"641283";68,4223901;24,1280661;528409
"641293";68,4251718;24,1332248;528409
"641303";68,4264358;24,1327147;528409
"641313";68,4263052;24,130655;528409
"641323";68,43247;24,1319652;528409
"641333";68,4330253;24,1332541;528409
"641343";68,4349767;24,1359636;528409
"641353";68,43257;24,1409748;528409
"641363";68,430736;24,143542;528409
"641373";68,428058;24,1463634;528409
"641383";68,4270917;24,1430135;528409
"641393";68,4279435;24,1407;528409
"641403";68,4233572;24,141109;528409
"641413";68,4228656;24,1471161;528409
"641423";68,4202049;24,1460763;528409
"641433";68,4180998;24,1464541;528409
"641443";68,4156957;24,1506924;528409
"641453";68,4194693;24,1537958;528409
"641463";68,4208753;24,1530288;528409
"641473";68,4225464;24,1557376;528409
"641483";68,4194424;24,159716;528409
"641493";68,4169153;24,1602212;528409
"641503";68,4115874;24,159686;528409
"641513";68,4131605;24,1529993;528409
"641523";68,4119068;24,1511927;528409
"641533";68,4093822;24,1511831;528409
"641543";68,4092272;24,1542713;528409
"641553";68,4068456;24,1537472;528409
"641563";68,4029176;24,15386;528409
"641573";68,4006668;24,1552675;528409
"641583";68,3978435;24,1591175;528409
"641593";68,392891;24,1681071;528409
"641603";68,391887;24,1728646;528409
"641613";68,395804;24,1751968;528410
"641623";68,3960768;24,1768714;528410
"641633";68,3997332;24,1749549;528410
"641643";68,3973788;24,1683822;528410
"641653";68,3997855;24,1637584;528410
"641663";68,4006122;24,1669787;528410
"641673";68,4017229;24,1694289;528410
"641683";68,4019909;24,1721324;528410
"641693";68,400159;24,1737986;528410
"641703";68,4000083;24,1761148;528410
"641713";68,4002775;24,1785606;528410
"641723";68,3982911;24,1833153;528410
"641733";68,3980359;24,1779088;528410
"641743";68,3963429;24,1799613;528410
"641753";68,3912765;24,1832875;528410
"641763";68,3908723;24,1796822;528410
"641773";68,3938309;24,1771199;528410
"641783";68,3899231;24,1728566;528410
"641793";68,3863854;24,1791494;528410
"641803";68,384692;24,1812017;528410
"641813";68,3873907;24,1743909;528410
"641823";68,3873932;24,1738761;528410
"641833";68,3905031;24,1688697;528410
"641843";68,3857281;24,1700084;528410
"641853";68,3803894;24,1716604;528410
"641863";68,3786967;24,1735835;528410
"641873";68,3756224;24,1711261;528410
"641883";68,3736842;24,1658409;528410
"641893";68,3809804;24,1654851;528410
"641903";68,3863022;24,1673083;528410
"641913";68,3939074;24,1609037;528410
"641923";68,3933616;24,1576835;528410
"641933";68,3874705;24,1576601;528410
"641943";68,3860592;24,1594561;528410
"641953";68,3815737;24,158795;528410
"641963";68,3782147;24,1572369;528410
"641973";68,3689534;24,1579712;528410
"641983";68,3655984;24,1556406;528410
"641993";68,3650603;24,151005;528410
"642003";68,362815;24,151253;528410
"642013";68,3560825;24,1512248;528410
"642023";68,3569008;24,1558616;528410
"642033";68,3543658;24,1579101;528410
"642043";68,3514132;24,1591846;528410
"642053";68,3476304;24,1583962;528410
"642063";68,3479254;24,155566;528410
"642073";68,3423227;24,1539976;528410
"642083";68,3387085;24,147675;528410
"642093";68,3367841;24,1400738;528410
"642103";68,334414;24,137232;528410
"642113";68,3298307;24,1287176;528410
"642123";68,3294297;24,1248548;528410
"642133";68,3312813;24,1194575;528410
"642143";68,3360594;24,1174191;528410
"642153";68,3335548;24,1136754;528410
"642163";68,3291704;24,1123284;528410
"642173";68,3279589;24,111206;528410
"642183";68,322597;24,1176174;528410
"642193";68,3163753;24,1273709;528410
"642203";68,3144477;24,1206699;528410
"642213";68,3130379;24,1220788;528410
"642223";68,3089702;24,1221897;528410
"642233";68,3037642;24,1255121;528410
"642243";68,2987049;24,1275482;528410
"642253";68,2949294;24,1254717;528410
"642263";68,2939865;24,1185174;528410
"642273";68,2906261;24,1176006;528410
"642283";68,2862352;24,1254312;528410
"642293";68,2902604;24,133043;528410
"642303";68,2931831;24,1370468;528410
"642313";68,2922005;24,1372995;528410
"642323";68,2885713;24,1341938;528410
"642333";68,2849436;24,1308308;528410
"642343";68,2832967;24,124388;528410
"642353";68,2849994;24,1207922;528410
"642363";68,2843394;24,1133245;528410
"642373";68,2797285;24,1104713;528410
"642383";68,2717535;24,1073447;528410
"642393";68,2864879;24,1052258;528410
"642403";68,2893141;24,1012498;528410
"642413";68,2892033;24,0958439;528410
"642423";68,2871222;24,0919729;528410
"642433";68,2853006;24,091707;528410
"642443";68,2815218;24,0906598;528410
"642453";68,2807121;24,0849932;528410
"642463";68,2801629;24,0829314;528410
"642473";68,2780612;24,0826639;528410
"642483";68,2731625;24,0813538;528410
"642493";68,2697968;24,0815951;528410
"642503";68,2660533;24,0820036;528410
"642513";68,2664156;24,0845386;528410
"642523";68,2650028;24,0864628;528410
"642533";68,2659455;24,0931599;528410
"642543";68,2688352;24,1028259;528410
"642553";68,2705002;24,1059227;528410
"642563";68,2668731;24,1026881;528410
"642573";68,263219;24,104215;528410
"642583";68,2540109;24,0963192;528410
"642593";68,2514882;24,0961786;528410
"642603";68,2509155;24,0982349;528410
"642613";68,2469794;24,1000173;528411
"642623";68,2444574;24,0997476;528411
"642633";68,2430463;24,101285;528411
"642643";68,2444181;24,1064398;528411
"642653";68,2389541;24,1056405;528411
"642663";68,2368592;24,104343;528411
"642673";68,2382202;24,1112997;528411
"642683";68,2369287;24,1161838;528411
"642693";68,2376074;24,1200483;528411
"642703";68,2367494;24,1228754;528411
"642713";68,2364406;24,1276354;528411
"642723";68,2352875;24,1329068;528411
"642733";68,2364046;24,1336845;528411
"642743";68,2330437;24,1328954;528411
"642753";68,232495;24,1308334;528411
"642763";68,2299454;24,1350674;528411
"642773";68,2341194;24,1406229;528411
"642783";68,2369008;24,1446261;528411
"642793";68,2433179;24,1504499;528411
"642803";68,2475165;24,152015;528411
"642813";68,2472285;24,1533006;528411
"642823";68,2474623;24,1612813;528411
"642833";68,2491259;24,1646357;528411
"642843";68,2507896;24,1679901;528411
"642853";68,2538711;24,1687773;528411
"642863";68,2558327;24,1691726;528411
"642873";68,2589128;24,1702172;528411
"642883";68,2569333;24,1729107;528411
"642893";68,2476855;24,1710636;528411
"642903";68,2465798;24,1682267;528411
"642913";68,2451977;24,1647446;528411
"642923";68,243676;24,1610052;528411
"642933";68,242446;24,1555936;528411
"642943";68,2391066;24,1510721;528411
"642953";68,234643;24,1469313;528411
"642963";68,2329715;24,1449929;528411
"642973";68,2279488;24,1405919;528411
"642983";68,2251658;24,136974;528411
"642993";68,2229499;24,1323295;528411
"643003";68,2215817;24,1266599;528411
"643013";68,2129002;24,1245562;528411
"643023";68,2100847;24,1263433;528411
"643033";68,2079983;24,1235012;528411
"643043";68,2064818;24,1193749;528411
"643053";68,2036901;24,1173012;528411
"643063";68,2021153;24,1224411;528411
"643073";68,1999836;24,1270631;528411
"643083";68,1991391;24,1275734;528411
"643093";68,1984086;24,1322027;528411
"643103";68,1985317;24,1350347;528411
"643113";68,1988018;24,1367089;528411
"643123";68,2073264;24,1415157;528411
"643133";68,2119218;24,1469449;528411
"643143";68,2151234;24,1508223;528411
"643153";68,2181917;24,1536695;528411
"643163";68,220822;24,1594739;528411
"643173";68,2258785;24,1583418;528411
"643183";68,2365437;24,1574943;528411
"643193";68,2320423;24,1596601;528411
"643203";68,2351181;24,161348;528411
"643213";68,2404436;24,1621469;528411
"643223";68,2404139;24,1671666;528411
"643233";68,2364649;24,1707504;528411
"643243";68,2339284;24,1726676;528411
"643253";68,2348998;24,1743461;528411
"643263";68,2305424;24,1758685;528411
"643273";68,2297101;24,1743201;528411
"643283";68,228856;24,1763749;528411
"643293";68,2285523;24,1802342;528411
"643303";68,2310635;24,1825637;528411
"643313";68,2344228;24,1838674;528411
"643323";68,2394702;24,1844076;528411
"643333";68,2434067;24,183011;528411
"643343";68,246092;24,1795499;528411
"643353";68,2484804;24,1790468;528411
"643363";68,2473748;24,1762101;528411
"643373";68,2501827;24,1758373;528411
"643383";68,2542466;24,1765011;528411
"643393";68,2569051;24,1778011;528411
"643403";68,2608123;24,1814238;528411
"643413";68,2633271;24,1832376;528411
"643423";68,2672449;24,1850583;528411
"643433";68,2701907;24,1850725;528411
"643443";68,2688962;24,190729;528411
"643453";68,2691445;24,196393;528411
"643463";68,2677267;24,1989604;528411
"643473";68,2643239;24,2051214;528411
"643483";68,259557;24,2044544;528411
"643493";68,2577151;24,207406;528411
"643503";68,2536554;24,2058419;528411
"643513";68,2494566;24,2040193;528411
"643523";68,2492812;24,2099386;528411
"643533";68,246285;24,2184179;528411
"643543";68,2423695;24,2160821;528411
"643553";68,2367197;24,2222314;528411
"643563";68,2341875;24,2232482;528411
"643573";68,2277135;24,2263043;528411
"643583";68,2254791;24,224491;528411
"643593";68,2232056;24,2291127;528411
"643603";68,2218101;24,2278186;528411
"643613";68,2183277;24,2234249;528412
"643623";68,2117502;24,2205597;528412
"643633";68,2114566;24,2226173;528412
"643643";68,2111745;24,2228734;528412
"643653";68,2114432;24,2248048;528412
"643663";68,2103032;24,2276301;528412
"643673";68,2191525;24,2262607;528412
"643683";68,2167562;24,2280501;528412
"643693";68,2149282;24,2285555;528412
"643703";68,215897;24,230877;528412
"643713";68,2178641;24,2305005;528412
"643723";68,2209726;24,2270422;528412
"643733";68,2215105;24,2309059;528412
"643743";68,2212189;24,2327061;528412
"643753";68,2167122;24,2352569;528412
"643763";68,2192172;24,2387441;528412
"643773";68,2161397;24,2370558;528412
"643783";68,2138949;24,236915;528412
"643793";68,2119428;24,2348458;528412
"643803";68,2128095;24,2308611;528412
"643813";68,2101425;24,2308473;528412
"643823";68,2093053;24,2300707;528412
"643833";68,2077316;24,2349531;528412
"643843";68,2053629;24,2321093;528412
"643853";68,2024187;24,2317074;528412
"643863";68,1993319;24,2315629;528412
"643873";68,1969343;24,2333521;528412
"643883";68,1965332;24,2302612;528412
"643893";68,1942781;24,2317936;528412
"643903";68,1914776;24,2307492;528412
"643913";68,1870065;24,2276368;528412
"643923";68,1850564;24,2253098;528412
"643933";68,183653;24,2253022;528412
"643943";68,180564;24,225543;528412
"643953";68,1789148;24,2201287;528412
"643963";68,1786523;24,217296;528412
"643973";68,1797897;24,2149857;528412
"643983";68,1792482;24,211894;528412
"643993";68,1770261;24,2082784;528412
"644003";68,1756644;24,2018362;528412
"644013";68,1756975;24,1966884;528412
"644023";68,1759997;24,193344;528412
"644033";68,1813491;24,1905414;528412
"644043";68,1791282;24,1867967;528412
"644053";68,1749352;24,1843293;528412
"644063";68,1698806;24,1849449;528412
"644073";68,1694935;24,1796667;528412
"644083";68,1657113;24,1788738;528412
"644093";68,1640263;24,179122;528412
"644103";68,1623646;24,1757667;528412
"644113";68,1575986;24,1752257;528412
"644123";68,1557999;24,1713548;528412
"644133";68,1559829;24,1649209;528412
"644143";68,15262;24,1643875;528412
"644153";68,150363;24,1663049;528412
"644163";68,1478595;24,163074;528412
"644173";68,1430398;24,1706397;528412
"644183";68,1381392;24,1691968;528412
"644193";68,1402473;24,1686939;528412
"644203";68,1415333;24,1650976;528412
"644213";68,1411371;24,1614919;528412
"644223";68,143256;24,1591872;528412
"644233";68,1400487;24,1564662;528412
"644243";68,1325979;24,1588697;528412
"644253";68,1288238;24,1570464;528412
"644263";68,1249035;24,1559944;528412
"644273";68,1301222;24,1516486;528412
"644283";68,1274928;24,1464856;528412
"644293";68,1238614;24,1442764;528412
"644303";68,1286261;24,1448185;528412
"644313";68,1339536;24,1451061;528412
"644323";68,1314475;24,1423898;528412
"644333";68,1233231;24,1409272;528412
"644343";68,11407;24,1404881;528412
"644353";68,112373;24,1425374;528412
"644363";68,1092984;24,1409752;528412
"644373";68,1028671;24,1381061;528412
"644383";68,1012095;24,1344928;528412
"644393";68,1003844;24,1321715;528412
"644403";68,0927947;24,1345715;528412
"644413";68,0908361;24,1339168;528412
"644423";68,0900274;24,1292787;528412
"644433";68,0837149;24,1294985;528412
"644443";68,081625;24,1276841;528412
"644453";68,0751627;24,1293176;528412
"644463";68,0667342;24,1313256;528412
"644473";68,0534264;24,1293137;528412
"644483";68,0465502;24,130043;528412
"644493";68,0499108;24,130707;528412
"644503";68,0565861;24,138342;528412
"644513";68,0592236;24,1419617;528412
"644523";68,0593332;24,1462089;528412
"644533";68,0542646;24,1488807;528412
"644543";68,050003;24,1561895;528412
"644553";68,0444819;24,1629763;528412
"644563";68,0384358;24,1649974;528412
"644573";68,0328059;24,1675357;528412
"644583";68,0269246;24,1662114;528412
"644593";68,0196377;24,1652634;528412
"644603";68,0196583;24,1625614;528412
"644613";68,0199526;24,1607616;528413
"644623";68,0182971;24,1571473;528413
"644633";68,0170756;24,1517344;528413
"644643";68,0114678;24,1514407;528413
"644653";68,0071148;24,1521846;528413
"644663";68,0003119;24,1477289;528413
"644673";67,9986937;24,1396616;528413
"644683";67,999018;24,1325215;528413
"644693";68,0021448;24,1238395;528413
"644703";68,0051596;24,1148504;528413
"644713";68,0026058;24,1186947;528413
"644723";68,0026149;24,1175359;528413
"644733";67,9990189;24,1220418;528413
"644743";67,9934616;24,1224955;528413
"644753";67,9925657;24,1294392;528413
"644763";67,9926581;24,135617;528413
"644773";67,9918409;24,1325229;528413
"644783";67,9837018;24,1332411;528413
"644793";67,9789158;24,1355257;528413
"644803";67,9735871;24,13549;528413
"644813";67,9660097;24,136082;528413
"644823";67,9634784;24,1369661;528413
"644833";67,9623286;24,1404325;528413
"644843";67,9624257;24,14571;528413
"644853";67,9569579;24,1455437;528413
"644863";67,9541333;24,1479699;528413
"644873";67,9524293;24,1505321;528413
"644883";67,9504386;24,1538644;528413
"644893";67,9495624;24,1581048;528413
"644903";67,9542923;24,1628994;528413
"644913";67,9523076;24,1654597;528413
"644923";67,9517381;24,1664852;528413
"644933";67,9484843;24,1698088;528413
"644943";67,9460729;24,1731382;528413
"644953";67,9454631;24,1790539;528413
"644963";67,9404238;24,1777321;528413
"644973";67,9369827;24,1867166;528413
"644983";67,9509615;24,1928615;528413
"644993";67,9586174;24,2002499;528413
"645003";67,95731;24,2019003;528413
"645013";67,9462065;24,1910271;528413
"645023";67,9368642;24,1893771;528413
"645033";67,9374683;24,1958566;528413
"645043";67,9426108;24,201684;528413
"645053";67,9419922;24,208629;528413
"645063";67,950957;24,2104928;528413
"645073";67,957696;24,2100242;528413
"645083";67,96219;24,2095402;528413
"645093";67,969166;24,2144778;528413
"645103";67,975166;24,2187647;528413
"645113";67,9830403;24,2167585;528413
"645123";67,9868679;24,2117655;528413
"645133";67,9899326;24,2146169;528413
"645143";67,9847077;24,2188286;528413
"645153";67,9827198;24,2217759;528413
"645163";67,9820033;24,2235727;528413
"645173";67,9785822;24,2302418;528413
"645183";67,9709609;24,2355956;528413
"645193";67,9688045;24,2420155;528413
"645203";67,9669774;24,2477532;528413
"645213";67,96627;24,243028;528413
"645223";67,9629664;24,2350265;528413
"645233";67,9568619;24,226362;528413
"645243";67,9442114;24,2288486;528413
"645253";67,9368748;24,2335596;528413
"645263";67,9320927;24,2348131;528413
"645273";67,9310712;24,2394387;528413
"645283";67,9206773;24,2403948;528413
"645293";67,918741;24,2370352;528413
"645303";67,9210406;24,2306169;528413
"645313";67,9192494;24,2267436;528413
"645323";67,9175959;24,2231284;528413
"645333";67,912421;24,2210325;528413
"645343";67,911601;24,2184529;528413
"645353";67,9148571;24,2151301;528413
"645363";67,9117932;24,2124053;528413
"645373";67,9115618;24,206613;528413
"645383";67,9147947;24,205864;528413
"645393";67,9181294;24,2097483;528413
"645403";67,9183473;24,2006124;528413
"645413";67,9153001;24,1959579;528413
"645423";67,9125248;24,1923348;528413
"645433";67,9087835;24,1867746;528413
"645443";67,903081;24,1810713;528413
"645453";67,9031041;24,1783684;528413
"645463";67,902851;24,17515;528413
"645473";67,906199;24,1773613;528413
"645483";67,9255012;24,1840622;528413
"645493";67,9385871;24,1792635;528413
"645503";67,932603;24,1735593;528413
"645513";67,9238601;24,1790313;528413
"645523";67,9182687;24,1766752;528413
"645533";67,9101931;24,1695401;528413
"645543";67,9057059;24,1693788;528413
"645553";67,9051787;24,165386;528413
"645563";67,9027025;24,1597058;528413
"645573";67,9045978;24,1512258;528413
"645583";67,9011736;24,1416781;528413
"645593";67,8989145;24,1434633;528413
"645603";67,8949814;24,1442071;528413
"645613";67,8875707;24,1415794;528414
"645623";67,8891406;24,1385023;528414
"645633";67,8879508;24,1463433;528414
"645643";67,891027;24,1473953;528414
"645653";67,8935392;24,1488296;528414
"645663";67,8943938;24,1472915;528414
"645673";67,8982961;24,1501509;528414
"645683";67,8953831;24,1627415;528414
"645693";67,8901219;24,1709396;528414
"645703";67,886656;24,1662815;528414
"645713";67,8864417;24,1747735;528414
"645723";67,887965;24,177101;528414
"645733";67,8904849;24,1938492;528414
"645743";67,8878837;24,2025812;528414
"645753";67,8923867;24,2010698;528414
"645763";67,8885299;24,2090205;528414
"645773";67,8867781;24,2168573;528414
"645783";67,8873092;24,2203363;528414
"645793";67,885329;24,2221234;528414
"645803";67,884353;24,2213442;528414
"645813";67,882045;24,2234739;528414
"645823";67,8799924;24,2225992;528414
"645833";67,8758665;24,2130456;528414
"645843";67,8752421;24,2202476;528414
"645853";67,871512;24,2135283;528414
"645863";67,87122;24,2148129;528414
"645873";67,8662349;24,2073119;528414
"645883";67,8626099;24,2047111;528414
"645893";67,8585487;24,2039086;528414
"645903";67,8564759;24,2002898;528414
"645913";67,8521389;24,1989702;528414
"645923";67,8504876;24,1953544;528414
"645933";67,854866;24,1920414;528414
"645943";67,8529342;24,1884236;528414
"645953";67,8505649;24,1867324;528414
"645963";67,847958;24,1801499;528414
"645973";67,8463519;24,1872153;528414
"645983";67,841571;24,1884659;528414
"645993";67,8392845;24,1930813;528414
"646003";67,833118;24,1923913;528414
"646013";67,8289023;24,193131;528414
"646023";67,826375;24,193369;528414
"646033";67,8220233;24,1935928;528414
"646043";67,8168154;24,1954824;528414
"646053";67,8127075;24,194895;528414
"646063";67,8096615;24,1952985;528414
"646073";67,8058793;24,194754;528414
"646083";67,8039248;24,1937092;528414
"646093";67,8005773;24,1916239;528414
"646103";67,7993191;24,1910993;528414
"646113";67,8003232;24,1887908;528414
"646123";67,7970819;24,1903095;528414
"646133";67,799073;24,1826914;528414
"646143";67,795012;24,1866899;528414
"646153";67,7908086;24,1861418;528414
"646163";67,7866756;24,1882556;528414
"646173";67,785544;24,1791509;528414
"646183";67,781688;24,1863267;528414
"646193";67,7797633;24,1821932;528414
"646203";67,7755724;24,180358;528414
"646213";67,7695833;24,1759343;528414
"646223";67,7682154;24,1723201;528414
"646233";67,767689;24,1687126;528414
"646243";67,772524;24,1618024;528414
"646253";67,7656043;24,1666366;528414
"646263";67,763521;24,1645608;528414
"646273";67,7670711;24,1599568;528414
"646283";67,7669612;24,1568674;528414
"646293";67,7655994;24,1526092;528414
"646303";67,7570235;24,1547277;528414
"646313";67,7608525;24,1503836;528414
"646323";67,7619855;24,1492341;528414
"646333";67,7653834;24,1459158;528414
"646343";67,7665607;24,1401349;528414
"646353";67,7660345;24,1365272;528414
"646363";67,7674637;24,1337077;528414
"646373";67,7644444;24,1268623;528414
"646383";67,7673042;24,121095;528414
"646393";67,7626869;24,1200281;528414
"646403";67,7607141;24,1210417;528414
"646413";67,7559922;24,1163706;528414
"646423";67,7654253;24,112329;528414
"646433";67,7642815;24,1146361;528414
"646443";67,764121;24,116694;528414
"646453";67,7687689;24,1145433;528414
"646463";67,7665455;24,1124664;528414
"646473";67,768255;24,109649;528414
"646483";67,7726482;24,104666;528414
"646493";67,7697073;24,104385;528414
"646503";67,765829;24,0994634;528414
"646513";67,7563367;24,0952685;528414
"646523";67,7521589;24,0924033;528414
"646533";67,7512855;24,0957422;528414
"646543";67,7465866;24,1031676;528414
"646553";67,7442116;24,1023759;528414
"646563";67,7412471;24,1044105;528414
"646573";67,7208408;24,1123479;528414
"646583";67,7319956;24,108797;528414
"646593";67,7363881;24,0996085;528414
"646603";67,7600938;24,083588;528415
"646613";67,7606805;24,0808907;528415
"646623";67,7511186;24,0840297;528415
"646633";67,7420075;24,0696711;528415
"646643";67,7327858;24,0667637;528415
"646653";67,7210714;24,0608749;528415
"646663";67,7126647;24,0606762;528415
"646673";67,7068255;24,0559941;528415
"646683";67,7075643;24,0521399;528415
"646693";67,7091525;24,0475205;528415
"646703";67,7015473;24,0513168;528415
"646713";67,6944396;24,0612939;528415
"646723";67,6856813;24,0818087;528415
"646733";67,6764965;24,089064;528415
"646743";67,659901;24,0808129;528415
"646753";67,6434931;24,0683145;528415
"646763";67,6290034;24,073461;528415
"646773";67,6185943;24,0769703;528415
"646783";67,5796089;24,0789295;528415
"646793";67,5314331;24,0755154;528415
"646803";67,5222564;24,0691211;528415
"646813";67,5086367;24,0592092;528415
"646823";67,5000361;24,0516619;528415
"646833";67,4924211;24,0437381;528415
"646843";67,4908955;24,0424362;528415
"646853";67,4898631;24,0468012;528415
"646863";67,4919215;24,0505526;528415
"646873";67,4915993;24,0541525;528415
"646883";67,4958102;24,0535509;528415
"646893";67,5016636;24,0563102;528415
"646903";67,5044405;24,0585254;528415
"646913";67,5081816;24,062165;528415
"646923";67,5045294;24,0629013;528415
"646933";67,5023744;24,0675128;528415
"646943";67,4974424;24,0697806;528415
"646953";67,5023056;24,0734313;528415
"646963";67,5037681;24,0681693;528415
"646973";67,5085607;24,0657717;528415
"646983";67,5099858;24,0637267;528415
"646993";67,5169521;24,0672684;528415
"647003";67,5197267;24,0697405;528415
"647013";67,5115456;24,0742937;528415
"647023";67,510669;24,0773734;528415
"647033";67,506858;24,0796524;528415
"647043";67,5111107;24,0876721;528415
"647053";67,5075144;24,0835194;528415
"647063";67,506845;24,0929058;528415
"647073";67,5171795;24,0962239;528415
"647083";67,5236786;24,0917826;528415
"647093";67,5334821;24,0925209;528415
"647103";67,5359257;24,0871396;528415
"647113";67,547325;24,0831306;528415
